id,title,year,location,lat,lng,category,description
Hatch_UDB_1229,Baffling Event Leaves Witnesses in Awe,8/16/1947,"TIMMINS, ONT",48.400002,-81.366671,OTHER,Globe of purplish light seen. Car stalls passing. No further details. / M. Persinger.
Hatch_UDB_1230,Flying Saucer Formation Overhead,8/17/1947,"CROW LAKE, ONT",49.183336,-93.95556,UAP,Saucers circle small lake in town. Photographs. Car malfunctions due to EME (electro-magnetic effects) / fireball passes / r171.
Hatch_UDB_1231,Silent Aerial Object Displays Unusual Movement,8/17/1947,"MT. JOSEPHINE, WA",48.500002,-121.166672,UAP,Ranger lookout. Clam-shape going down. Tips. Levels. Hovers. Going quickly southeast. / r171 / r131p16.
Hatch_UDB_1232,Flying Saucer Formation Overhead,8/17/1947,"RAPID CITY, SD",44.083335,-103.216672,UAP,12 100' saucers / diamond formation. 350 mph and climb going quickly southwest. Birds / Blue Book. / r131#6p21.
Hatch_UDB_1233,Flying Saucer Formation Overhead,8/18/1947,"NEAR MOUNTAIN HOME, ID",43.166669,-115.666672,UAP,Pilots / United Airlines (UAL) flight 147. 2 skeet-saucers going [to] under airliner / 1500kph.
Hatch_UDB_1234,Baffling Event Leaves Witnesses in Awe,8/18/1947,"SORRENTO, LA",30.183335,-90.861115,UAP,78 silent glowing 'torpedos' going [to] low over trees and roads. Photographs taken. No further details.
Hatch_UDB_1235,Flying Saucer Formation Overhead,8/19/1947,"TWIN FALLS, ID",42.550002,-114.450005,UAP,5 observer(s). Several groups / 1 to 35 saucers pass / formation. Going quickly northeast or southwest / 5 minute(s) intervals.
Hatch_UDB_1236,Flying Saucer Formation Overhead,8/21/1947,"CORTES BAY, BC",50.066669,-124.933339,UAP,Lumbermen. Big roar. 20 disks twist and maneuver going quickly west fast over bay. No further details.
Hatch_UDB_1237,Flying Saucer Formation Overhead,8/21/1947,"WEST / BASALT, NV",38.000002,-118.333339,UAP,4 observer(s). Large disk going south. Flutter motion. Drops and rises over peak. Turns going west.
Hatch_UDB_1238,Flying Saucer Formation Overhead,8/21/1947,"BRADLEY FIELD, ID",43.644447,-116.266672,UAP,2 pilots / ground. 2 silver domed saucers going quickly NNE. 1 / sharp turn going quickly SSE.
Hatch_UDB_1239,Flying Saucer Formation Overhead,8/22/1947,"SEMMERING, AUSTRIA",47.633336,15.833334,UAP,Astronomers and weathermen. Big bright disk turns going quickly northeast. / Wash.Post.
Hatch_UDB_1240,Flying Saucer Formation Overhead,8/23/1947,"LIVINGSTON, MT",45.650002,-110.550005,UAP,3 boys. Saucers going quickly north. Railroad/railway men clearly see saucers going quickly south. Smooth and silent.
Hatch_UDB_1241,Flying Saucer Formation Overhead,8/24/1947,"NEAR SNOQUALMIE PASS, WA",47.433336,-121.400006,UAP,3 mountain climbers. Semi transparent saucer. Buzzsaw sound. Very fast and near.
Hatch_UDB_1242,Flying Saucer Formation Overhead,8/26/1947,"SANTA ROSA, NM",34.933335,-104.700005,UAP,4 observer(s) / train depot. 60cm metallic disk going NNW slowly. Balloon?
Hatch_UDB_1243,Flying Saucer Formation Overhead,8/26/1947,"NORTHWEST / MEXICO, MO",39.166669,-91.866671,UAP,2 experience airmen / BT-13 plane. 3 grey disks going northwest / 9000' altitude. No further details.
Hatch_UDB_1244,Flying Saucer Formation Overhead,9/2/1947,"NANAIMO, BC",49.166669,-123.916673,UAP,Bird fancier. Aluminum disk scatters pigeons. No further details / 2 news items.
Hatch_UDB_1245,Flying Saucer Formation Overhead,9/3/1947,"LAKE OSWEGO, OR",45.42778,-122.672228,UAP,Project Bluebook Case #51. 1 observer. 12-15 silver saucers over town. FBI investigation/investigators = brushoff.
Hatch_UDB_1246,Baffling Event Leaves Witnesses in Awe,9/6/1947,"SHOUNS, TN",36.444446,-81.800004,UAP,2 observer(s). Football-shaped object flips end over end. Seen below overcast sky.
Hatch_UDB_1247,Formation of Lights Displays Intelligent Movement,9/6/1947,PERSIAN GULF,27.333335,49.833336,OTHER,Crew / tanker Chipola. 8 blue-white ovoids climb / echelon formation. / MJ#235.
Hatch_UDB_1248,Baffling Event Leaves Witnesses in Awe,9/8/1947,"LOGAN, UT",41.738891,-111.333339,UAP,Project Bluebook Case #62. Several separate observer(s). 5 groups / 30-60 colored objects each circle town. / news.
Hatch_UDB_1249,Baffling Event Leaves Witnesses in Awe,9/11/1947,"PORTLAND, OR",45.550002,-122.700006,UAP,Police and many. Silver object circles city fast. No description. / FBI interviews.
Hatch_UDB_1250,Baffling Event Leaves Witnesses in Awe,9/13/1947,"NECKER ISLAND, HI",23.583334,-164.700008,OTHER,Project Bluebook Case #59. PAA crew. Night light splits / 2. Turn toward(s) airliner. Wink out and gone.
Hatch_UDB_1251,Baffling Event Leaves Witnesses in Awe,9/16/1947,"NORTHEAST / FUKUOKA RS#1, JP",34.966668,131.316673,OTHER,RADAR blip going quickly southeast / 1400kph! 4500M altitude. Passes airliner.
Hatch_UDB_1252,Baffling Event Leaves Witnesses in Awe,9/19/1947,"HOUSTON, TX",29.733335,-95.400005,NATURAL PHENOMENA,Geophysicist. RADAR blip going quickly southwest / 1600kph and more / bad weather. No visual observer(s).
Hatch_UDB_1253,Baffling Event Leaves Witnesses in Awe,9/25/1947 (approximate),"KUNGSHOLMEN, SWD",59.311114,18.000001,OTHER,12M blue-grey ball with 12M antenna passes cloud to cloud / 200M altitude.
Hatch_UDB_1254,Baffling Event Leaves Witnesses in Awe,10/1947 (approximate),"URJALA, FINL",61.088892,23.583334,OTHER,Teenage girl. Grey cylinder/cigar-shape 60M away over lake. 2nd cylinder/cigar-shape / W. sky. Zigzags going quickly southwest.
Hatch_UDB_1255,Baffling Event Leaves Witnesses in Awe,10/1947?,"PORTAGE LA PRAIRIE, MB",49.966669,-98.300005,UAP,Railroad/railway man. Big glowing-cylinder/cigar-shape going south. Beams going down. Fades away.. / r171p119.
Hatch_UDB_1256,Silent Aerial Object Displays Unusual Movement,10/1947 (approximate),"US-66, NM",35.000002,-107.166672,UAP,15 Mx6M object going west over car. Turns north. Returns. Hovers / 6M altitude. Going up [to] and going quickly west. Observer(s) very close.
Hatch_UDB_1257,Flying Saucer Formation Overhead,10/1947 (approximate),"BOURGET-LE-LAC, FR",45.650002,5.866667,UAP,Airman. Disk 2km overhead. 6 jets / tangent. Rotates 1 / second(s). Going quickly northwest.
Hatch_UDB_1258,Baffling Event Leaves Witnesses in Awe,10/1947 (approximate),"TANGZHOU, TAIHE, JIANXI, CHINA",26.816668,114.916672,OTHER,2 observer(s). Brilliant orange coil southeast going quickly northwest ascending until gone..
Hatch_UDB_1259,Flying Saucer Formation Overhead,10/1947 (approximate),"JUNSELE, SWD",63.700003,16.877779,UAP,15M disk going quickly south. Concentric colored rings with black spot / center. To horizon / 15 second(s).
Hatch_UDB_1260,Flaming Apparition Witnessed in Night Sky,10/7/1947,"HUDIKSVALL, SWD",61.733336,17.083334,OTHER,Hundreds / observer(s). Pole-shapes going southwest slow. Engine sounds. Fiery tails. Planes?
Hatch_UDB_1261,Baffling Event Leaves Witnesses in Awe,10/8/1947,"LAS VEGAS, NV",36.150002,-115.116672,OTHER,Project Bluebook Case #71. Ex-USAF pilot and more/others. Contrail makes 140° turn. Source invisible.
Hatch_UDB_1262,Flying Saucer Formation Overhead,10/10/1947,"FUKUSHIMA, JPN",37.750002,140.48334,UAP,Cop and 2. 1M saucer going east / 200M altitude. Tail like a rocket. No further details / Kyodo News Agency.
Hatch_UDB_1263,Baffling Event Leaves Witnesses in Awe,10/14/1947,"EDWARDS / MUROC AIR FORCE BASE, CA",34.900002,-117.900006,OTHER,Chuck Yeager / USAF. 1st supersonic flight in history!
Hatch_UDB_1264,Baffling Event Leaves Witnesses in Awe,10/14/1947,"11 MI NNE / CAVE CREEK, AZ",33.983335,-111.916672,UAP,2 pilots and 1. 3' flying-wing 380mph northwest going quickly southeast / 8-10K' altitude.
Hatch_UDB_1265,Baffling Event Leaves Witnesses in Awe,10/20/1947,"VAN BUREN, OH",41.138891,-83.650004,OTHER,Project Bluebook Case #019. 2 observer(s). 2 shiny fish-cigars going quickly east very fast. / r46p89+newspapers. No further details.
Hatch_UDB_1266,Flying Saucer Formation Overhead,11/1947 (approximate),"KARKKILA, FINL",60.527781,24.18889,OTHER,4 teens. Cylinder/cigar-shape with greenish tail seen / 2 minute(s). No further details. / UFO-Finl / Ilkka Serra.
Hatch_UDB_1267,Flying Saucer Formation Overhead,11/1947 (approximate),"NEAR SOSPEL, FR",43.866669,7.466667,UAP,Yellow saucer going northeast toward(s) Italy. Antenna and 3 black spots / center. 120kph / 800M altitude.
Hatch_UDB_1268,Flying Saucer Formation Overhead,11/1947,"TORONTO, ON",43.666669,-79.41667,UAP,3 observer(s). Gold cloud rotates. 10-12 gold disks exit! Soon gone.
Hatch_UDB_1269,Baffling Event Leaves Witnesses in Awe,11/2/1947,"SEINAJOKI, FINL",62.783336,22.855557,UAP,1 observer. Red-yellow ball / light. Row / windows / turn off. Lights dim / houses.
Hatch_UDB_1270,Flying Saucer Formation Overhead,11/11/1947 (approximate),120MI WITH OREGON,43.000002,-126.500006,UAP,Steamship Ticonderoga. Project Bluebook Case #35. 36' saucers going [to] horizon going [to] horizon / 45 second(s). Low-arc / 800mph.
Hatch_UDB_1271,Flying Saucer Formation Overhead,11/15/1947 (approximate),"MANAGUA, NICARAGUA",12.150001,-86.283337,UAP,47000 / new stadium. Several silver saucers going down [to] and spin and hover / seconds. Quickly going up [to] and away.
Hatch_UDB_1272,Baffling Event Leaves Witnesses in Awe,12/1947 (approximate),"BLIDA AIR FORCE BASE, ALGERIA",36.433335,2.85,UAP,Sentry. Red round object rises over town to 70° elevation. Vanishes.
Hatch_UDB_1273,Baffling Event Leaves Witnesses in Awe,12/13/1947,"OSLO, NORWAY",59.91667,10.700001,UAP,Luminous objects and 'falling stars' subject of USAF Tech. Intel. Center. (ATIC) query / Blue Book files. No further details.
Hatch_UDB_1274,Flying Saucer Formation Overhead,12/20/1947,"UTSJOKI, FINLAND",69.833337,27.000001,UAP,Numerous observer(s). Flying saucer / news report(s). No further details / brief note / Blue Book files.
Hatch_UDB_1275,Shadowy Humanoid Presence Observed at Night,1/1948?,"YUSTE MONASTERY, SP",40.116669,-5.75,NHI,Small humanoid (or Grey) has feet like a goat. Observer(s) screams. Small humanoid (or Grey) leaves. Fireball rises!
Hatch_UDB_1276,Flying Saucer Formation Overhead,1/3/1948,"VAASA, FINL",63.094447,21.650001,UAP,Project Bluebook Case #99 / news. Saucer west going quickly east / 30 second(s). 5 Jan saucer north going quickly south / tens / Jakobstad-Pietersaari.
Hatch_UDB_1277,Silent Aerial Object Displays Unusual Movement,1/6/1948,"CHEHALIS, WA",46.661113,-122.961117,UAP,Bird-man hovers over barn. Retracts wings and shoots going up / USAF report.
Hatch_UDB_1278,Flying Saucer Formation Overhead,1/7/1948,"WILMINGTON, OH",39.444446,-83.833337,UAP,Several / (seen thru) binoculars and Lockbourne Air Traffic Controllers. Very large saucer going up and down. Shoots going quickly southwest. Possible landing.
Hatch_UDB_1279,Baffling Event Leaves Witnesses in Awe,1/9/1948,"CLINTON, NC",34.966668,-78.333337,OTHER,Red and green cone dances in sky. Vibrant bright even behind clouds. No further details.
Hatch_UDB_1280,Baffling Event Leaves Witnesses in Awe,1/9/1948,"ACWORTH, GA",34.066668,-84.677782,OTHER,Project Bluebook Case #121. Eastern Airlines DC3. Circular blue-flame passes airliner. Turns going down [to] and winks out.
Hatch_UDB_1281,Flying Saucer Formation Overhead,1/11/1948,"HARTFORD, CT",41.766669,-72.66667,UAP,USAF transport pilots. Red saucer dives down / 45 degree angle. Blue center. Very fast.
Hatch_UDB_1282,Baffling Event Leaves Witnesses in Awe,1/19/1948,"HJORRING, DK",57.444447,10.0,OTHER,Project Bluebook Case #149. 'Rockets' in blue-glow soar. 1 stops and 'explodes'.
Hatch_UDB_1283,Baffling Event Leaves Witnesses in Awe,1/21/1948,"VEJLE, DK",55.700003,9.5,UAP,3 farmhands. Silver object going [to] by / 600' altitude. Type unknown. / Col. Ewert going [to] Pentagon going [to] Blue Book.
Hatch_UDB_1284,Baffling Event Leaves Witnesses in Awe,1/28/1948 (approximate),"ROUEN-SUR-SEINE, FR",49.400002,1.05,OTHER,White balls / light and 'planes dropping parachutes' cause Air Force query.
Hatch_UDB_1285,Silent Aerial Object Displays Unusual Movement,2/1948,"BAGNEUX, FR",48.800002,2.3,UAP,M. Compard. Large luminous/glowing-orange round object hovers. Going southwest slow. No further details. Balloon trick?
Hatch_UDB_1286,Flying Saucer Formation Overhead,2/1/1948,"NORTHWEST / CIRCLEVILLE, OH",39.633335,-82.983337,UAP,18M domed saucer hovers 6M / hog barn. Going [to] over shed. / MJ#238+/ r46p144.
Hatch_UDB_1287,Flying Saucer Formation Overhead,2/18/1948,"WEST / STOCKTON, KS",39.461113,-99.500005,UAP,4' saucer aims pipe / farmer 6' away! Wobbles and flames. Going quickly [to] going northwest. / MJ#238+205.
Hatch_UDB_1288,Flying Saucer Formation Overhead,2/20/1948,"BOISE, ID",43.600002,-116.200006,UAP,Group / surveyors. 15' saucer going [to] below clouds / 3000'. Fuzzy front edge.
Hatch_UDB_1289,Baffling Event Leaves Witnesses in Awe,2/21/1948 (approximate),"OFF SKAGEN, DK",57.833336,10.561112,OTHER,2 pilots. Missile / 22K' altitude. Many such southeast going quickly northwest / days. Always at 0930h.
Hatch_UDB_1290,Flying Saucer Formation Overhead,4/1/1948,"SOUTHEAST LUZON, PI",12.866667,124.050006,UAP,3 F47S and more/others. 10M silver saucer maneuvers. 90° turns. Small fin. Radio Frequency Interference (RFI). / r2p73+/ r151p6.
Hatch_UDB_1291,Flying Saucer Formation Overhead,4/3/1948,"FARA DI CIGNO, ITALY",41.866669,15.000001,UAP,Orange domed saucer going east. Stops 12M away. White heat-ray. Small humanoid (or Grey) inside.
Hatch_UDB_1292,Flying Saucer Formation Overhead,4/5/1948,"HOLLOMAN AIR FORCE BASE, NM",32.850002,-106.066672,UAP,"5 / theodolite. 2 silent 35M saucers / fast TURNs. 1 quickly going up. Going quickly west. / International UFO Reporter (CUFOS Group, USA) v23#4."
Hatch_UDB_1293,Baffling Event Leaves Witnesses in Awe,4/8/1948,"DELAWARE, OH",40.283335,-83.066671,OTHER,30 meter Oblong silver streak does acrobatics over town. Opalescent.
Hatch_UDB_1294,Baffling Event Leaves Witnesses in Awe,4/12/1948,"ASHLEY, OH",40.411113,-82.95556,UAP,Project Bluebook Case #112. Several observer(s). Large vertical cylinder/cylindrical object flies against wind. Streamers trail.
Hatch_UDB_1295,Baffling Event Leaves Witnesses in Awe,4/30/1948,"ANACOSTIA NAS, DC",38.900002,-76.950004,UAP,United States Navy (USN) pilot. 30+'sphere. 4500' altitude. Going quickly south / 100mph against wind.
Hatch_UDB_1296,Brilliant Celestial Object Streaks Across Sky,5/7/1948,"MEMPHIS, TN",35.150002,-90.050004,UAP,Blue Book and FBI document. 50+night lights / sharp turns / 3 hours. East going west. Not meteors / Astronomer.
Hatch_UDB_1297,Baffling Event Leaves Witnesses in Awe,5/8/1948,"MIDDLEPORT, OH",39.000002,-82.050004,UAP,"Several observer(s). Several glowing ""clock faces"" cross sky / 2 minute(s) intervals."
Hatch_UDB_1298,Baffling Event Leaves Witnesses in Awe,5/12/1948,"NEAR WESTFIELD, IN",40.033335,-86.116671,OTHER,"Project Bluebook Case #129. Private pilot. Small ""Graf-Zeppelin"" zooms away / jet-speed."
Hatch_UDB_1299,Baffling Event Leaves Witnesses in Awe,5/28/1948,"BERLIN, GERMANY",52.516669,13.383334,UAP,Project Bluebook Case #unknown. Unidentified. USAF C-47 transport buzzed / 3 objects. Type unknown. No further details in available sources.
Hatch_UDB_1300,Baffling Event Leaves Witnesses in Awe,5/31/1948,"WILMINGTON, NC",34.233335,-77.933337,OTHER,1 observer. Project Bluebook Case #129. Cylinder/cigar-shape / terrific speed. Smokes. Veers. Slows. Speeds going quickly east.
Hatch_UDB_1301,Flying Saucer Formation Overhead,6/1948,"SOUTHEAST / BERGERAC, FR",44.750002,0.583333,UAP,2 / yard. Luminous/glowing disk spins and going up. Stops. Going [to] turns horizontal follows river.
Hatch_UDB_1302,Baffling Event Leaves Witnesses in Awe,6/16/1948 (approximate),"LAKE BASKUNCHAK, RS",48.333336,46.666669,OTHER,Pilot Apraksin chases banana. Hit / cones / light. Crash lands. / r23.
Hatch_UDB_1303,Flying Saucer Formation Overhead,6/29/1948,"UNIONTOWN, PA",39.900002,-79.71667,UAP,Project Bluebook Case #164. Several observer(s). 3 silent luminous saucers southwest going quickly northeast / sequence. 1K' altitude. / MJ#242.
Hatch_UDB_1304,Flying Saucer Formation Overhead,7/1948,"PASCO, WA",46.22778,-119.100006,UAP,Near nuclear facility. Private pilot. Black saucer dives. Climbs away fast. / MJ#205 p12.
Hatch_UDB_1305,Flying Saucer Formation Overhead,7/1948?,"SWASTIKA, ONT",48.122225,-80.088893,UAP,Saucer lands. Entity takes vegetation samples. Force field pushes observer(s) to ground.
Hatch_UDB_1306,Flying Saucer Formation Overhead,7/1/1948,"INDIANAPOLIS, IN",39.766669,-86.166671,UAP,Project Bluebook Case #152. 20' saucer / 7' dome seen. No further details. See reference drawing / Loren Gross.
Hatch_UDB_1307,Flying Saucer Formation Overhead,7/4/1948,"LONGMONT, CO",40.166669,-105.100005,UAP,Revolving silver saucer soars upward / terrific speed. No further details. / r78p155.
Hatch_UDB_1308,Baffling Event Leaves Witnesses in Awe,7/10/1948,"STA.MARIA AIRPORT/APARTMENT, AZORES",37.083335,-25.116668,UAP,Numerous observer(s). White cylinder/cylindrical object maneuvers / 12km altitude / 45 minute(s). All clocks stop!
Hatch_UDB_1309,Baffling Event Leaves Witnesses in Awe,7/15/1948?,"NEAR ALAJARVI, FINL",63.000003,23.833334,UAP,Army Major and 1. Large silent glowing metallic cylinder/cigar-shape west going quickly east. No wings etc.
Hatch_UDB_1310,Baffling Event Leaves Witnesses in Awe,7/17/1948,"SOUTH / SAN ACACIA DAM, NM",34.200002,-106.916672,UAP,2 / USAF. Several round objects going quickly north / 20K' altitude. Shift position. 1500MPH.
Hatch_UDB_1311,Baffling Event Leaves Witnesses in Awe,7/20/1948,"ARNHEM, NETH",52.000002,5.916667,OTHER,Project Bluebook Case #168. 2 observer(s). Cylinder/cigar-shape west 2 rows / windows. Seen 4 times. Very fast. / r120p476.
Hatch_UDB_1312,Baffling Event Leaves Witnesses in Awe,7/24/1948,"ROBINS AIR FORCE BASE, GA",32.633335,-83.616671,UAP,Project Bluebook Case #165. 1 military observer(s). Cylinder/cigar-shape with jet / rear. Weird glowing. North going quickly south / 700mph. / MJ#243.
Hatch_UDB_1313,Baffling Event Leaves Witnesses in Awe,7/24/1948,"BLACKSTONE, VA",37.07778,-78.000004,UAP,Pilot. Glowing cylindrical object leaves (something behind) trail. Terrific speed going quickly southwest.
Hatch_UDB_1314,Baffling Event Leaves Witnesses in Awe,7/24/1948,"SOUTHWEST / MONTGOMERY, AL",32.100002,-86.583337,OTHER,Chiles and Whitted. Jet-cylinder/cigar-shape. Rows / windows. Close and silent. Going quickly southwest. / r29p40.
Hatch_UDB_1315,Baffling Event Leaves Witnesses in Awe,7/24/1948,"RAYNE, LA",30.233335,-92.316671,OTHER,Teacher and 1. Wingless box with windows goes east going west. / letter to Bluebook.
Hatch_UDB_1316,Baffling Event Leaves Witnesses in Awe,7/26/1948,"CHAMBLEE AND AUGUSTA, GA",33.894446,-84.300004,OTHER,Project Bluebook Case #165. 6 observer(s). Football glows bobs weaves and maneuvers going quickly south. 5K' altitude.
